Date,Price,AHR999
2024/09/05 00:00:51,58151.9,0.6180118997838737
2024/09/05 00:01:51,58258,0.6202691220179425
2024/09/05 00:02:51,58261.3,0.6203393937771934
2024/09/05 00:03:52,58444.1,0.6242382405036535
2024/09/05 00:04:52,58223.9,0.6195432135803121
2024/09/05 00:05:52,58147.9,0.617926882352671
2024/09/05 00:06:52,58166.6,0.618324389081037
2024/09/05 00:07:52,58198.7,0.6190070382177448
2024/09/05 00:08:53,58238.3,0.6198497037159306
2024/09/05 00:09:53,58320.1,0.6215921760860549
2024/09/05 00:10:53,58299.3,0.6211488705477366
2024/09/05 00:11:53,58225.7,0.6195815207023831
2024/09/05 00:12:54,58140.6,0.6177717406161771
2024/09/05 00:13:54,58140,0.6177589901068332
2024/09/05 00:14:54,58177.2,0.6185497705106077
2024/09/05 00:15:54,58152.4,0.6180225273739726
2024/09/05 00:16:54,58167.9,0.6183520279902514
2024/09/05 00:17:55,58234.4,0.6197666884870542
2024/09/05 00:18:55,58230.1,0.6196751653196666
2024/09/05 00:19:55,58291.6,0.6209848023530554
2024/09/05 00:20:55,58392,0.6231257820656676
2024/09/05 00:21:55,58318,0.6215474121001131
2024/09/05 00:22:56,58318.1,0.6215495436819402
2024/09/05 00:23:56,58243.4,0.619958270480603
2024/09/05 00:24:56,58320,0.6215900444311258
2024/09/05 00:25:56,58275.8,0.6206482107974858
2024/09/05 00:26:57,58288.6,0.6209208855462353
2024/09/05 00:27:57,58338.5,0.6219844628027876
2024/09/05 00:28:57,58274.1,0.6206120006873256
2024/09/05 00:29:57,58278.3,0.6207014628784124
2024/09/05 00:30:58,58318.9,0.6215665964681415
2024/09/05 00:31:58,58365.1,0.6225517917052394
2024/09/05 00:32:58,58452.6,0.6244198297793352
2024/09/05 00:33:58,58473.2,0.6248600262840605
2024/09/05 00:34:59,58449.6,0.624355736431286
2024/09/05 00:35:59,58497.3,0.6253752103334307
2024/09/05 00:36:59,58486.8,0.6251507264551858
2024/09/05 00:37:59,58501.1,0.6254564620488393
2024/09/05 00:38:59,58458.5,0.6245458896269585
2024/09/05 00:40:00,58400.5,0.6233072094753382
2024/09/05 00:41:00,58371.2,0.6226819299001463
2024/09/05 00:42:00,58353.2,0.6222979547006182
2024/09/05 00:43:00,58311.7,0.6214131298136764
2024/09/05 00:44:01,58284.6,0.6208356682542787
2024/09/05 00:45:01,58255.2,0.6202095006163953
2024/09/05 00:46:01,58294.1,0.6210380688716187
2024/09/05 00:47:01,58354.2,0.6223192835493143
2024/09/05 00:48:02,58423.6,0.6238003985453832
2024/09/05 00:49:02,58383.7,0.6229486490195669
2024/09/05 00:50:02,58364.6,0.6225411252431743
2024/09/05 00:51:03,58329.9,0.621801095999993
2024/09/05 00:52:03,58366.2,0.6225752582434314
2024/09/05 00:53:03,58395.7,0.6232047531041501
2024/09/05 00:54:03,58386,0.622997731558517
2024/09/05 00:55:03,58508.1,0.6256061500777044
2024/09/05 00:56:04,58462.4,0.624629224307737
2024/09/05 00:57:04,58402,0.6233392288183682
2024/09/05 00:58:04,58366.4,0.6225795249342554
2024/09/05 00:59:04,58387,0.6230190723959343
2024/09/05 01:00:05,58402.4,0.6233477674487367
2024/09/05 01:01:05,58429,0.6239157176228007
2024/09/05 01:02:05,58436.6,0.6240780366027573
2024/09/05 01:03:05,58386.1,0.6229998656258109
2024/09/05 01:04:06,58346.6,0.6221571934662095
2024/09/05 01:05:06,58375.2,0.6227672738046944
2024/09/05 01:06:06,58429,0.6239157176228007
2024/09/05 01:07:06,58432,0.623979788382345
