Date,Price,AHR999
2024/11/07 00:00:35,74335.4,0.9507732703054509
2024/11/07 00:01:35,74363.4,0.9514896629090422
2024/11/07 00:02:36,74406.5,0.9525929230788506
2024/11/07 00:03:36,74467.8,0.9541631622432099
2024/11/07 00:04:36,74445.2,0.9535840981307228
2024/11/07 00:05:36,74296.2,0.9497707739136853
2024/11/07 00:06:37,74303.5,0.949957423224628
2024/11/07 00:07:37,74220.2,0.9478286648996743
2024/11/07 00:08:37,74192.1,0.947111098964025
2024/11/07 00:09:37,74314.6,0.9502412675928499
2024/11/07 00:10:37,74384,0.952016895443527
2024/11/07 00:11:38,74452,0.9537583113242181
2024/11/07 00:12:38,74480,0.9544758274254781
2024/11/07 00:13:38,74457.2,0.9538915439147517
2024/11/07 00:14:38,74453,0.9537839322535824
2024/11/07 00:15:39,74570.5,0.9567967872056377
2024/11/07 00:16:39,74446.3,0.9536122785978993
2024/11/07 00:17:39,74321.9,0.9504279631265952
2024/11/07 00:18:39,74328.9,0.9506070034645768
2024/11/07 00:19:40,74301.6,0.9499088415016267
2024/11/07 00:20:40,74324.1,0.9504842311301266
2024/11/07 00:21:40,74320,0.9503793693730014
2024/11/07 00:22:40,74246.6,0.9485030669361908
2024/11/07 00:23:41,74218.3,0.9477801376412579
2024/11/07 00:24:41,74192.2,0.9471136520976797
2024/11/07 00:25:41,74185.5,0.9469425997513838
2024/11/07 00:26:41,74286.1,0.9495125633244366
2024/11/07 00:27:42,74310.4,0.950133862034726
2024/11/07 00:28:42,74376.6,0.9518274844250697
2024/11/07 00:29:42,74343,0.9509676930498946
2024/11/07 00:30:42,74282,0.9494077551819086
2024/11/07 00:31:42,74231.2,0.9481096366008777
2024/11/07 00:32:43,74247.6,0.9485286171823827
2024/11/07 00:33:43,74246.4,0.9484979569282469
2024/11/07 00:34:43,74312,0.950174777722042
2024/11/07 00:35:43,74298.1,0.9498193521059692
2024/11/07 00:36:44,74412.7,0.9527516813106741
2024/11/07 00:37:44,74392.8,0.9522421655081844
2024/11/07 00:38:44,74412,0.9527337563317384
2024/11/07 00:39:44,74421.7,0.9529821603465987
2024/11/07 00:40:45,74407.7,0.9526236494461847
2024/11/07 00:41:45,74375.3,0.9517942114624458
2024/11/07 00:42:45,74435.1,0.9533253696685137
2024/11/07 00:43:45,74297.4,0.9498014547327005
2024/11/07 00:44:45,74208.3,0.9475247514934203
2024/11/07 00:45:46,74221.4,0.9478593143345352
2024/11/07 00:46:46,74180.1,0.9468047479088568
2024/11/07 00:47:46,74235.9,0.9482297008424104
2024/11/07 00:48:46,74278.3,0.9493131771897342
2024/11/07 00:49:47,74240.1,0.9483369987239784
2024/11/07 00:50:47,74196,0.9472106737265346
2024/11/07 00:51:47,74200.2,0.9473179139397182
2024/11/07 00:52:47,74151.1,0.946064604107549
2024/11/07 00:53:47,74186.6,0.946970681912514
2024/11/07 00:54:48,74221.1,0.9478516519293635
2024/11/07 00:55:48,74288.6,0.9495764735674441
2024/11/07 00:56:48,74299.9,0.9498653746972251
2024/11/07 00:57:48,74268.3,0.9490575845671965
2024/11/07 00:58:48,74288.7,0.9495790300219006
2024/11/07 00:59:49,74318.2,0.9503333343313208
2024/11/07 01:00:49,74266.5,0.9490115815497417
2024/11/07 01:01:49,74284.1,0.949461436678591
2024/11/07 01:02:49,74164.9,0.9464167743763934
2024/11/07 01:03:49,74327.4,0.950568636258353
2024/11/07 01:04:50,74423.8,0.9530359427990855
2024/11/07 01:05:50,74364.8,0.9515254896213042
2024/11/07 01:06:50,74456.3,0.9538684837620476
2024/11/07 01:07:50,74428,0.9531435122568263
2024/11/07 01:08:50,74513.8,0.95534233127251
2024/11/07 01:09:51,74508,0.9551936133203466
2024/11/07 01:10:51,74508.2,0.955198741332884
2024/11/07 01:11:51,74592.1,0.9573511566617955
2024/11/07 01:12:51,74555.1,0.9564016403566696
2024/11/07 01:13:51,74560.2,0.9565324916383521
2024/11/07 01:14:52,74549,0.9562451437162238
2024/11/07 01:15:52,74465.2,0.9540965353007307
2024/11/07 01:16:52,74561,0.9565530181417304
2024/11/07 01:17:52,74596.6,0.9574666705072062
2024/11/07 01:18:52,74591.6,0.957338322220239
2024/11/07 01:19:53,74604.4,0.9576669110135706
2024/11/07 01:20:53,74590.3,0.9573049530748172
2024/11/07 01:21:53,74559,0.9565017022962343
2024/11/07 01:22:53,74473.6,0.9543117999593048
2024/11/07 01:23:54,74539.5,0.9560014449397459
2024/11/07 01:24:54,74655.2,0.9589715536995893
2024/11/07 01:25:54,74636.6,0.9584937665149968
2024/11/07 01:26:54,74592.7,0.9573665581052244
2024/11/07 01:27:55,74571.7,0.9568275812966734
2024/11/07 01:28:55,74552.4,0.9563323697723504
2024/11/07 01:29:55,74521.7,0.9555449140020642
2024/11/07 01:30:55,74552.1,0.9563246731956158
2024/11/07 01:31:56,74500,0.9549885041061383
2024/11/07 01:32:56,74526.5,0.9556680127317211
2024/11/07 01:33:56,74504,0.9550910559602465
2024/11/07 01:34:56,74528.8,0.9557270003494582
2024/11/07 01:35:56,74577.3,0.9569712936069721
2024/11/07 01:36:57,74632.6,0.9583910321372537
2024/11/07 01:37:57,74572.2,0.9568404123141916
2024/11/07 01:38:57,74577.9,0.9569866919945754
2024/11/07 01:39:57,74605.1,0.9576848823391945
2024/11/07 01:40:58,74637.8,0.9585245879019881
2024/11/07 01:41:58,74581,0.9570662523040813
2024/11/07 01:42:58,74619.9,0.9580648869806019
2024/11/07 01:43:58,74601.3,0.9575873257412738
2024/11/07 01:44:58,74588.6,0.9572613173775524
2024/11/07 01:45:59,74617.2,0.9579955561882606
2024/11/07 01:46:59,74514.4,0.9553577165489701
2024/11/07 01:47:59,74435.2,0.953327931164394
2024/11/07 01:48:59,74509.1,0.9552218175596435
2024/11/07 01:49:59,74452.1,0.9537608734016689
2024/11/07 01:51:00,74455.9,0.9538582348947626
2024/11/07 01:52:00,74432,0.9532459650030781
2024/11/07 01:53:00,74474.4,0.9543323026217373
2024/11/07 01:54:00,74474,0.9543220512629911
2024/11/07 01:55:01,74450,0.9537070704978631
2024/11/07 01:56:01,74450,0.9537070704978631
2024/11/07 01:57:01,74444,0.953553356277786
2024/11/07 01:58:01,74450.4,0.953717318553014
2024/11/07 01:59:02,74472.4,0.9542810463786047
2024/11/07 02:00:02,74410.1,0.9526851036674714
2024/11/07 02:01:02,74442.8,0.9535226149203887
2024/11/07 02:02:03,74475.4,0.9543579312594903
2024/11/07 02:03:03,74532.5,0.9558218972934258
2024/11/07 02:04:03,74588.1,0.9572484835382136
2024/11/07 02:05:04,74619.7,0.9580597512803233
2024/11/07 02:06:04,74656.2,0.9589972445550522
2024/11/07 02:07:04,74719.9,0.9606344611836649
2024/11/07 02:08:04,74693,0.959942907381553
2024/11/07 02:09:04,74730.2,0.9608993228047824
2024/11/07 02:10:05,74836,0.9636220537393494
2024/11/07 02:11:05,74898.4,0.9652297047377296
2024/11/07 02:12:05,74878.7,0.9647220163361326
2024/11/07 02:13:05,74913.8,0.965626670910989
2024/11/07 02:14:06,74819.5,0.9631971777149796
2024/11/07 02:15:06,74887.4,0.9649462074379931
2024/11/07 02:16:06,74758.4,0.9616246647307778
2024/11/07 02:17:06,74879.9,0.9647529376981736
2024/11/07 02:18:07,74884,0.9648585894240609
2024/11/07 02:19:07,74946.7,0.9664750084273664
2024/11/07 02:20:07,74963,0.9668954473723709
2024/11/07 02:21:07,74892,0.965064755788734
2024/11/07 02:22:08,74840,0.9637250680967862
2024/11/07 02:23:08,74820,0.9632100513695233
2024/11/07 02:24:08,74846.4,0.9638899025211477
2024/11/07 02:25:08,74860.4,0.9642505269654181
2024/11/07 02:26:09,74912.4,0.965590579704636
2024/11/07 02:27:09,74944.4,0.9664156900474834
2024/11/07 02:28:09,74958.7,0.9667845251526385
2024/11/07 02:29:09,74940,0.9663022164801023
2024/11/07 02:30:10,74972.1,0.9671302107256335
2024/11/07 02:31:10,75014.3,0.9682192660193569
2024/11/07 02:32:10,75001.3,0.967883709737266
2024/11/07 02:33:10,75004.1,0.9679559784839261
2024/11/07 02:34:10,74920,0.9657865115038388
2024/11/07 02:35:11,74949.9,0.9665575413754994
2024/11/07 02:36:11,74885.5,0.9648972439398299
2024/11/07 02:37:11,74846.1,0.9638821755926321
2024/11/07 02:38:11,74779.9,0.9621778575031047
2024/11/07 02:39:12,74849.4,0.9639671735097228
2024/11/07 02:40:12,74830.7,0.9634855681966942
2024/11/07 02:41:12,74924.3,0.965897376457813
2024/11/07 02:42:12,75014,0.96821152175729
2024/11/07 02:43:13,75005,0.9679792082968912
2024/11/07 02:44:13,75005.5,0.9679921138689822
2024/11/07 02:45:13,74956.4,0.9667251972749191
2024/11/07 02:46:13,74956,0.9667148795689694
2024/11/07 02:47:14,74967.7,0.9670166952163579
2024/11/07 02:48:14,74992.6,0.9676591776321142
2024/11/07 02:49:14,75004.1,0.9679559784839261
2024/11/07 02:50:14,75003.6,0.9679430731527225
2024/11/07 02:51:14,75097.9,0.9703785405668566
2024/11/07 02:52:15,75088.5,0.9701356313134991
2024/11/07 02:53:15,75150,0.971725429337554
2024/11/07 02:54:15,75108.1,0.9706421573468446
2024/11/07 02:55:15,75168,0.9721909822973818
2024/11/07 02:56:15,75158.9,0.9719556054768137
2024/11/07 02:57:16,75214.5,0.9733941768346407
2024/11/07 02:58:16,75213.7,0.9733734704229735
2024/11/07 02:59:16,75225.2,0.9736711462629465
2024/11/07 03:00:16,75239.3,0.9740361848351987
2024/11/07 03:01:17,75252.3,0.974372805838494
2024/11/07 03:02:17,75264,0.9746758144657292
2024/11/07 03:03:17,75289.5,0.9753363811023132
2024/11/07 03:04:17,75104,0.9705361894359253
2024/11/07 03:05:17,75266.8,0.9747483363366071
2024/11/07 03:06:18,75290.5,0.9753622902359467
2024/11/07 03:07:18,75308,0.9758157557796829
2024/11/07 03:08:18,75395.7,0.9780898534149252
2024/11/07 03:09:18,75370.2,0.9774283548547817
2024/11/07 03:10:19,75397,0.9781235828655812
2024/11/07 03:11:19,75333.7,0.9764818933514486
2024/11/07 03:12:19,75231.2,0.9738264734633817
2024/11/07 03:13:19,75264.2,0.974680994509891
2024/11/07 03:14:19,75337.2,0.9765726300607701
2024/11/07 03:15:20,75304.7,0.9757302370714556
2024/11/07 03:16:20,75359.9,0.9771612247649578
2024/11/07 03:17:20,75308.2,0.9758209388521404
2024/11/07 03:18:20,75339.9,0.9766426298311401
2024/11/07 03:19:20,75400,0.9782014222790062
2024/11/07 03:20:21,75371.1,0.9774516980533288
2024/11/07 03:21:21,75338.8,0.9766141111033453
2024/11/07 03:22:21,75348.6,0.9768682017119115
2024/11/07 03:23:21,75330.5,0.9763989377633695
2024/11/07 03:24:22,75403.9,0.9783026181466533
2024/11/07 03:25:22,75416,0.9786166181241961
2024/11/07 03:26:22,75436,0.9791357368155033
2024/11/07 03:27:22,75455.2,0.9796342202600901
2024/11/07 03:28:22,75501.8,0.9808446087114264
2024/11/07 03:29:23,75425.1,0.9788528000618862
2024/11/07 03:30:23,75279.7,0.9750824898037751
2024/11/07 03:31:23,75345.7,0.9767930081909005
2024/11/07 03:32:23,75199.9,0.9730163194888201
2024/11/07 03:33:24,75170.9,0.9722659984807137
2024/11/07 03:34:24,75092.7,0.9702441614773725
2024/11/07 03:35:24,75103.1,0.9705129289614673
2024/11/07 03:36:24,75100,0.9704328116830164
2024/11/07 03:37:25,75259.4,0.9745566772491433
2024/11/07 03:38:25,75230.2,0.9738005847363311
2024/11/07 03:39:25,75225.4,0.9736763236367021
2024/11/07 03:40:25,75221.6,0.973577955889157
2024/11/07 03:41:25,75245.4,0.9741941305254139
2024/11/07 03:42:26,75366.1,0.9773220171442335
2024/11/07 03:43:26,75407.7,0.9784012242830052
2024/11/07 03:44:26,75461.1,0.9797874255492818
2024/11/07 03:45:26,75502.1,0.9808524033326731
2024/11/07 03:46:26,75415.1,0.9785932610195781
2024/11/07 03:47:27,75497.2,0.9807250950639319
2024/11/07 03:48:27,75650.7,0.9847171461989596
2024/11/07 03:49:27,75526.9,0.981496865794347
2024/11/07 03:50:27,75571.7,0.9826615925515557
2024/11/07 03:51:28,75645.9,0.9845921905184389
2024/11/07 03:52:28,75617.6,0.983855633827908
2024/11/07 03:53:28,75676.6,0.9853915230369594
2024/11/07 03:54:28,75636.6,0.9843501114499533
2024/11/07 03:55:28,75701.5,0.9860400798041876
2024/11/07 03:56:29,75794.2,0.9884564620632071
2024/11/07 03:57:29,75786.4,0.9882530279300644
2024/11/07 03:58:29,75850,0.9899124091824294
2024/11/07 03:59:29,75799.7,0.9885999217947256
2024/11/07 04:00:30,75812.4,0.9889312231270634
2024/11/07 04:01:30,75802.5,0.9886729598385888
2024/11/07 04:02:30,75812,0.9889207875928845
2024/11/07 04:03:30,75703.9,0.9861026025733424
2024/11/07 04:04:31,75615,0.9837879781321175
