Date,Price,AHR999
2024/08/23 00:00:12,60389,0.6864699100320953
2024/08/23 00:01:13,60445.2,0.6877482077576285
2024/08/23 00:02:13,60371.8,0.6860789248865569
2024/08/23 00:03:13,60407.8,0.6868973932878941
2024/08/23 00:04:13,60432,0.6874478601671791
2024/08/23 00:05:14,60402.1,0.6867677699472073
2024/08/23 00:06:14,60392.8,0.6865563054925677
2024/08/23 00:07:14,60432.4,0.6874569606455387
2024/08/23 00:08:14,60451.9,0.6879006820110747
2024/08/23 00:09:15,60421.8,0.6872158183212347
2024/08/23 00:10:15,60431,0.6874251092348126
2024/08/23 00:11:15,60356,0.6857198622602902
2024/08/23 00:12:15,60333.6,0.6852109725193147
2024/08/23 00:13:16,60380.9,0.6862857694316041
2024/08/23 00:14:16,60310,0.6846750251784107
2024/08/23 00:15:16,60333.2,0.6852018869192363
2024/08/23 00:16:16,60332.4,0.6851837158997873
2024/08/23 00:17:16,60301.2,0.6844752340774629
2024/08/23 00:18:17,60335.6,0.685256401423246
2024/08/23 00:19:17,60377.5,0.6862084832062936
2024/08/23 00:20:17,60428.9,0.6873773335022683
2024/08/23 00:21:17,60478.1,0.688497086870944
2024/08/23 00:22:18,60449.7,0.6878506139747513
2024/08/23 00:23:18,60491,0.6887908315370682
2024/08/23 00:24:18,60451.3,0.6878870269113695
2024/08/23 00:25:18,60487.5,0.6887111271788315
2024/08/23 00:26:19,60494.2,0.6888637081289793
2024/08/23 00:27:19,60491.7,0.6888067729621333
2024/08/23 00:28:19,60460.1,0.6880873152902524
2024/08/23 00:29:19,60496.2,0.6889092579565924
2024/08/23 00:30:20,60498.9,0.6889707526126023
2024/08/23 00:31:20,60540.8,0.6899254103373692
2024/08/23 00:32:20,60522.9,0.6895174923996358
2024/08/23 00:33:20,60505.1,0.6891119729503772
2024/08/23 00:34:21,60487.4,0.6887088499792188
2024/08/23 00:35:21,60511.8,0.6892645982944248
2024/08/23 00:36:21,60526.4,0.6895972434030909
2024/08/23 00:37:21,60536.6,0.6898296869174493
2024/08/23 00:38:21,60560,0.6903630876854275
2024/08/23 00:39:22,60540.2,0.6899117351565021
2024/08/23 00:40:22,60583.8,0.6909058178735753
2024/08/23 00:41:22,60556.1,0.6902741732419797
2024/08/23 00:42:22,60590.3,0.6910540795781407
2024/08/23 00:43:23,60558.9,0.6903380086728892
2024/08/23 00:44:23,60558.8,0.6903357287852468
2024/08/23 00:45:23,60534.7,0.6897863856472518
2024/08/23 00:46:23,60492.7,0.6888295467465156
2024/08/23 00:47:24,60549.3,0.6901191566264777
2024/08/23 00:48:24,60536.9,0.6898365240843487
2024/08/23 00:49:24,60473.3,0.688387802522707
2024/08/23 00:50:24,60409.8,0.6869428780606747
2024/08/23 00:51:25,60375.6,0.6861652957406409
2024/08/23 00:52:25,60378.6,0.6862334870970652
2024/08/23 00:53:25,60405.2,0.6868382653345982
2024/08/23 00:54:25,60341.6,0.6853926971704332
2024/08/23 00:55:25,60312.3,0.6847272481127673
2024/08/23 00:56:26,60361.5,0.6858448417513567
2024/08/23 00:57:26,60328.3,0.6850905932068004
2024/08/23 00:58:26,60302.8,0.6845115575636863
2024/08/23 00:59:26,60320.6,0.6849157213500471
2024/08/23 01:00:27,60312.1,0.684722706908981
2024/08/23 01:01:27,60353.1,0.6856539685686447
2024/08/23 01:02:27,60356.1,0.6857221345130251
