Date,Price,AHR999
2024/11/15 00:00:00,87965.9,1.308886886716556
2024/11/15 00:01:00,88208.3,1.313927904171349
2024/11/15 00:02:01,88120.1,1.3112835670840552
2024/11/15 00:03:00,87943.5,1.3060395241123315
2024/11/15 00:04:00,87704,1.298948661623749
2024/11/15 00:05:00,87877.9,1.3041226762952125
2024/11/15 00:06:00,88070.2,1.3098234763213212
2024/11/15 00:07:00,88175.6,1.312946124219143
2024/11/15 00:08:00,88093.1,1.3104825650936682
2024/11/15 00:09:00,88049.4,1.3091888430993615
2024/11/15 00:10:00,88231.8,1.3146218607531337
2024/11/15 00:11:00,87913,1.3051255101219805
2024/11/15 00:12:00,87810.6,1.3021104583606893
2024/11/15 00:13:01,87865.8,1.3037556505134975
2024/11/15 00:14:00,87838.9,1.3029533924590773
2024/11/15 00:15:00,87745,1.3001711512037828
2024/11/15 00:16:00,87831,1.30272799582368
2024/11/15 00:17:01,88044.5,1.309062635822428
2024/11/15 00:18:00,88084.2,1.310227531209839
2024/11/15 00:19:00,88208.1,1.3139131167779166
2024/11/15 00:20:00,88300.9,1.3166699418285985
2024/11/15 00:21:00,88260.1,1.315446555257404
2024/11/15 00:22:00,88353.9,1.3182471159578313
2024/11/15 00:23:00,88469.5,1.3216918751725082
2024/11/15 00:24:00,88411.9,1.3199627732996226
2024/11/15 00:25:00,88558.7,1.324354083722013
2024/11/15 00:26:00,88402.9,1.31968740286713
2024/11/15 00:27:00,88420.1,1.3202126028196957
2024/11/15 00:28:01,88305.1,1.3167793937590435
2024/11/15 00:29:00,88344.1,1.317951339659566
2024/11/15 00:30:00,88235.2,1.314701215371294
2024/11/15 00:31:00,88305.1,1.3167931761857767
2024/11/15 00:32:01,88367.9,1.3186615504618495
2024/11/15 00:33:00,88440,1.3208095440882783
2024/11/15 00:34:00,88308,1.3168644013401354
2024/11/15 00:35:00,88290,1.3163374484468824
2024/11/15 00:36:00,88419.4,1.3202001348587562
2024/11/15 00:37:00,88435.1,1.3206593425555002
2024/11/15 00:38:00,88478.6,1.3219577165955945
2024/11/15 00:39:00,88507.9,1.3228301508590161
2024/11/15 00:40:00,88640,1.3267796077139669
2024/11/15 00:41:00,88688,1.3282070376626778
2024/11/15 00:42:00,88879.9,1.3339575014339402
2024/11/15 00:43:01,88762,1.3304064570927594
2024/11/15 00:44:00,88710.3,1.3288659203644944
2024/11/15 00:45:00,88819.9,1.33215540998767
2024/11/15 00:46:00,88753.4,1.330153159149891
2024/11/15 00:47:01,88618,1.3261027233133689
2024/11/15 00:48:00,88600.9,1.3256011142293782
2024/11/15 00:49:00,88796.1,1.331449797267684
2024/11/15 00:50:01,88777.8,1.330886411902731
2024/11/15 00:51:00,88797.7,1.3314845009979321
2024/11/15 00:52:00,88952.2,1.3361203606689467
2024/11/15 00:53:00,88823.6,1.3322482607453219
2024/11/15 00:54:01,88946.5,1.3359471826573757
2024/11/15 00:55:00,89009.4,1.3378280763730233
2024/11/15 00:56:00,89190.5,1.3432728009541852
2024/11/15 00:57:00,89244.2,1.344877141088938
2024/11/15 00:58:01,89123.3,1.3412317360941235
2024/11/15 00:59:00,89066.1,1.339519742890121
2024/11/15 01:00:00,89199.9,1.343551679404783
2024/11/15 01:01:01,89048.5,1.3389846490750366
2024/11/15 01:02:00,88910.2,1.3348400993146532
2024/11/15 01:03:00,88919.6,1.3351327411470009
2024/11/15 01:04:00,89021.6,1.3381968619621933
2024/11/15 01:05:00,89028,1.33838161001923
2024/11/15 01:06:00,88932.3,1.335505309351411
2024/11/15 01:07:00,89043,1.338839364479519
2024/11/15 01:08:00,89199.3,1.3435353472666698
2024/11/15 01:09:00,89207.2,1.3437615567000454
2024/11/15 01:10:00,89075.4,1.339793190906472
2024/11/15 01:11:00,89090.6,1.3402603879512793
2024/11/15 01:12:00,89072.2,1.3397056906497344
2024/11/15 01:13:00,89115.7,1.34101593353649
2024/11/15 01:14:00,88972,1.3366913527521846
2024/11/15 01:15:00,88807.7,1.331769859252133
2024/11/15 01:16:00,88796.9,1.331458267999982
2024/11/15 01:17:00,88727.9,1.3293906499882193
2024/11/15 01:18:01,88900,1.334557911588164
2024/11/15 01:19:00,88862.2,1.3334103340210075
2024/11/15 01:20:00,88919.7,1.3351393491403272
2024/11/15 01:21:01,88919.7,1.3351350309059602
2024/11/15 01:22:00,88860.8,1.3333668421218237
2024/11/15 01:23:00,88932.1,1.3355118551124368
2024/11/15 01:24:00,88901.9,1.3345996176154997
2024/11/15 01:25:01,88876.2,1.3338303749893776
2024/11/15 01:26:00,88920.2,1.335153312629013
2024/11/15 01:27:00,88939.6,1.3357326597893593
2024/11/15 01:28:00,88749.6,1.3300303036658663
2024/11/15 01:29:01,88685.3,1.3281179617559968
2024/11/15 01:30:00,88600.2,1.3255751366628068
2024/11/15 01:31:00,88704,1.3286893021243047
2024/11/15 01:32:01,88673.5,1.3277679724164861
2024/11/15 01:33:00,88610.5,1.325884239716072
2024/11/15 01:34:00,88629.7,1.3264635972144818
2024/11/15 01:35:00,88703.8,1.3286810989689628
2024/11/15 01:36:01,88825.7,1.3323298851120564
2024/11/15 01:37:00,88928.3,1.3354003647019488
2024/11/15 01:38:00,88918.9,1.3351103613060458
2024/11/15 01:39:00,88897.1,1.3344564962679342
2024/11/15 01:40:00,88949.1,1.336019760696592
2024/11/15 01:41:00,89040.1,1.338750893444882
2024/11/15 01:42:00,89098.9,1.3405127832247914
2024/11/15 01:43:01,89114.5,1.3409778089654913
2024/11/15 01:44:00,89019.9,1.3381311036635362
2024/11/15 01:45:00,89034,1.3385621431012051
2024/11/15 01:46:00,89064.7,1.3394843463503419
2024/11/15 01:47:01,89242.7,1.3448414234908745
2024/11/15 01:48:00,89256,1.3452288724613741
2024/11/15 01:49:00,89260.9,1.3453755755473653
2024/11/15 01:50:00,89056,1.3392056296617108
2024/11/15 01:51:00,89099.9,1.340541677034288
2024/11/15 01:52:00,89239.1,1.3447302686080485
2024/11/15 01:53:00,89244.6,1.3448855336655927
2024/11/15 01:54:01,89327.4,1.347381811371881
